Country,categories,2016,2017,2018,2019,2020
RW,"Expenditure on recreation, culture, & religion",,,,,
RW,Expenditure on recreational & sporting services,,,,,
RW,Expenditure on religious & community services,,,,,
RW,Expenditure on secondary education,,,,,
RW,Expenditure on sickness  & disability,,,,,
RW,Expenditure on social protection,,,,,
RW,Expenditure on street lighting,,,,,
RW,Expenditure on subsidiary services to education,,,,,
RW,Expenditure on survivors,,,,,
RW,Expenditure on tertiary education,,,,,
RW,Expenditure on transport,,,,,
RW,Expenditure on unemployment,,,,,
RW,Expenditure on waste management,,,,,
RW,Expenditure on waste water management,,,,,
RW,Expenditure on water supply,,,,,
SA,Expenditure,,,,,
SA,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
SA,Expenditure on biodiversity & landscape protection,,,,,
SA,Expenditure on broadcasting & publishing ,,,,,
SA,Expenditure on civil defense,,,,,
SA,Expenditure on communication,,,,,
SA,Expenditure on community development,,,,,
SA,Expenditure on cultural services,,,,,
SA,Expenditure on defense,,,,,
SA,Expenditure on economic affairs,,,,,
SA,"Expenditure on economic, commercial, & labour affairs",,,,,
SA,Expenditure on education,,,,,
SA,Expenditure on education not definable by level,,,,,
SA,Expenditure on environment protection,,,,,
SA,Expenditure on family & children,,,,,
SA,Expenditure on fire protection services,,,,,
SA,Expenditure on foreign military aid,,,,,
SA,Expenditure on fuel & energy,,,,,
SA,Expenditure on general public services,,,,,
SA,Expenditure on health,,,,,
SA,Expenditure on hospital services,,,,,
SA,Expenditure on housing,,,,,
SA,Expenditure on housing & community amenities,,,,,
SA,Expenditure on housing development,,,,,
SA,Expenditure on law courts,,,,,
SA,"Expenditure on medical products, appliances, & equip",,,,,
SA,Expenditure on military defense,,,,,
SA,"Expenditure on mining, manufacturing, & construction",,,,,
SA,Expenditure on old age,,,,,
SA,Expenditure on outpatient services,,,,,
SA,Expenditure on police services,,,,,
SA,Expenditure on pollution abatement,,,,,
SA,Expenditure on post-secondary non-tertiary education,,,,,
SA,Expenditure on pre-primary & primary education,,,,,
SA,Expenditure on prisons,,,,,
SA,Expenditure on public health services,,,,,
SA,Expenditure on public order & safety,,,,,
SA,"Expenditure on recreation, culture, & religion",,,,,
SA,Expenditure on recreational & sporting services,,,,,
SA,Expenditure on religious & community services,,,,,
SA,Expenditure on secondary education,,,,,
SA,Expenditure on sickness  & disability,,,,,
SA,Expenditure on social protection,,,,,
SA,Expenditure on street lighting,,,,,
SA,Expenditure on subsidiary services to education,,,,,
SA,Expenditure on survivors,,,,,
SA,Expenditure on tertiary education,,,,,
SA,Expenditure on transport,,,,,
SA,Expenditure on unemployment,,,,,
SA,Expenditure on waste management,,,,,
SA,Expenditure on waste water management,,,,,
SA,Expenditure on water supply,,,,,
SC,Expenditure,38.1426,,38.8835,,
SC,"Expenditure on agriculture, fishing, forestry, & hunting",0.9957,,1.2823,,
SC,Expenditure on biodiversity & landscape protection,0.6588,,0.0,,
SC,Expenditure on broadcasting & publishing ,0.6995,,0.0,,
SC,Expenditure on civil defense,0.0,,0.0,,
SC,Expenditure on communication,0.2186,,0.2757,,
SC,Expenditure on community development,0.569,,0.5635,,
SC,Expenditure on cultural services,0.1691,,0.5426,,
SC,Expenditure on defense,1.8743,,1.3891,,
SC,Expenditure on economic affairs,3.1139,,3.8133,,
SC,"Expenditure on economic, commercial, & labour affairs",0.1021,,0.2713,,
SC,Expenditure on education,4.5797,,4.5988,,
SC,Expenditure on education not definable by level,1.2748,,0.9276,,
SC,Expenditure on environment protection,1.5307,,1.6997,,
SC,Expenditure on family & children,0.1238,,0.2533,,
SC,Expenditure on fire protection services,0.229,,0.2881,,
SC,Expenditure on foreign military aid,0.0,,0.0,,
SC,Expenditure on fuel & energy,0.0226,,0.1388,,
SC,Expenditure on general public services,10.9856,,11.0051,,
SC,Expenditure on health,3.8675,,4.3477,,
SC,Expenditure on hospital services,0.0,,4.3477,,
SC,Expenditure on housing,0.0,,0.0,,
SC,Expenditure on housing & community amenities,1.4125,,1.9194,,
SC,Expenditure on housing development,0.8435,,1.2886,,
SC,Expenditure on law courts,0.4388,,0.0,,
SC,"Expenditure on medical products, appliances, & equip",0.0,,0.0,,
SC,Expenditure on military defense,1.8743,,1.3891,,
SC,"Expenditure on mining, manufacturing, & construction",0.0,,0.0,,
SC,Expenditure on old age,1.0328,,0.0275,,
SC,Expenditure on outpatient services,0.0086,,0.0,,
SC,Expenditure on police services,0.3117,,1.7859,,
SC,Expenditure on pollution abatement,0.031,,0.0,,
SC,Expenditure on post-secondary non-tertiary education,0.0,,0.5388,,
SC,Expenditure on pre-primary & primary education,1.0826,,0.9118,,
SC,Expenditure on prisons,0.5349,,0.4128,,
SC,Expenditure on public health services,3.859,,0.0,,
SC,Expenditure on public order & safety,3.4738,,2.4868,,
SC,"Expenditure on recreation, culture, & religion",1.3241,,1.066,,
SC,Expenditure on recreational & sporting services,0.4555,,0.5234,,
SC,Expenditure on religious & community services,0.0,,0.0,,
SC,Expenditure on secondary education,1.1315,,0.7421,,
SC,Expenditure on sickness  & disability,0.6085,,0.214,,
SC,Expenditure on social protection,5.9803,,6.5575,,
SC,Expenditure on street lighting,0.0,,0.0,,
SC,Expenditure on subsidiary services to education,0.0,,0.0,,
SC,Expenditure on survivors,0.0004,,0.0,,
SC,Expenditure on tertiary education,0.3655,,0.0,,
SC,Expenditure on transport,0.7181,,0.8752,,
SC,Expenditure on unemployment,3.1325,,0.0,,
SC,Expenditure on waste management,0.8409,,1.0147,,
SC,Expenditure on waste water management,0.0,,0.0,,
SC,Expenditure on water supply,0.0,,0.0,,
SE,Expenditure,49.6892,49.2062,49.8142,49.0533,52.5701
SE,"Expenditure on agriculture, fishing, forestry, & hunting",0.1324,0.1278,0.1504,0.1431,0.1199
SE,Expenditure on biodiversity & landscape protection,0.0437,0.0404,0.0473,0.0348,0.0331
SE,Expenditure on broadcasting & publishing ,0.2025,0.1946,0.1871,0.1919,0.1964
SE,Expenditure on civil defense,0.0448,0.0419,0.046,0.0521,0.0568
SE,Expenditure on communication,0.0206,0.02,0.0228,0.0218,0.0234
SE,Expenditure on community development,0.2221,0.2331,0.3046,0.2885,0.2864
SE,Expenditure on cultural services,0.5177,0.5064,0.5084,0.5078,0.595
SE,Expenditure on defense,1.2004,1.1809,1.2136,1.2097,1.3172
SE,Expenditure on economic affairs,4.2455,4.1843,4.3387,4.3909,5.7246
SE,"Expenditure on economic, commercial, & labour affairs",1.1094,1.0818,1.1264,1.1353,2.4809
SE,Expenditure on education,6.6287,6.701,6.8893,6.91,7.1724
SE,Expenditure on education not definable by level,0.1872,0.1958,0.2009,0.1973,0.2068
SE,Expenditure on environment protection,0.4383,0.4664,0.5009,0.4927,0.5396
SE,Expenditure on family & children,2.4428,2.4259,2.5039,2.4636,2.5296
SE,Expenditure on fire protection services,0.192,0.1858,0.2045,0.1892,0.1912
SE,Expenditure on foreign military aid,0.0582,0.0587,0.0609,0.0789,0.1069
SE,Expenditure on fuel & energy,0.1279,0.1105,0.1297,0.1004,0.0761
SE,Expenditure on general public services,6.6739,6.7668,7.0395,6.8578,7.0091
SE,Expenditure on health,6.8658,6.8462,7.0015,6.9632,7.4014
SE,Expenditure on hospital services,2.5259,2.5171,2.5344,2.4937,2.6544
SE,Expenditure on housing,0.2973,0.2796,0.284,0.2733,0.315
SE,Expenditure on housing & community amenities,0.5286,0.5611,0.7182,0.6807,0.7028
SE,Expenditure on housing development,0.1444,0.1469,0.2007,0.2099,0.2249
SE,Expenditure on law courts,0.274,0.2715,0.2679,0.2651,0.2692
SE,"Expenditure on medical products, appliances, & equip",0.7605,0.7339,0.7502,0.7408,0.7813
SE,Expenditure on military defense,1.0549,1.0374,1.0611,1.0362,1.1094
SE,"Expenditure on mining, manufacturing, & construction",0.0891,0.0866,0.0891,0.1005,0.099
SE,Expenditure on old age,10.5964,10.5463,10.4948,10.3708,10.8462
SE,Expenditure on outpatient services,3.0266,3.0132,3.0912,3.1509,3.3202
SE,Expenditure on police services,0.5936,0.5983,0.6014,0.638,0.711
SE,Expenditure on pollution abatement,0.0125,0.0246,0.028,0.0036,0.004
SE,Expenditure on post-secondary non-tertiary education,0.0184,0.0176,0.0168,0.0183,0.0183
SE,Expenditure on pre-primary & primary education,4.1469,4.2398,4.3868,4.3938,4.4501
SE,Expenditure on prisons,0.205,0.2054,0.2045,0.1981,0.2157
SE,Expenditure on public health services,0.2048,0.2138,0.2268,0.2142,0.2034
SE,Expenditure on public order & safety,1.2756,1.2742,1.2951,1.3024,1.3983
SE,"Expenditure on recreation, culture, & religion",1.2825,1.2455,1.2592,1.2891,1.4497
SE,Expenditure on recreational & sporting services,0.5496,0.5329,0.55,0.5764,0.64
SE,Expenditure on religious & community services,0.0023,0.0021,0.002,0.0018,0.0024
SE,Expenditure on secondary education,1.0582,1.0639,1.0841,1.0641,1.0832
SE,Expenditure on sickness  & disability,3.9459,3.7951,3.71,3.5788,3.7068
SE,Expenditure on social protection,20.55,19.9797,19.5583,18.9569,19.855
SE,Expenditure on street lighting,0.0,0.0,0.0,0.0,0.0
SE,Expenditure on subsidiary services to education,0.0206,0.0213,0.021,0.0196,0.0204
SE,Expenditure on survivors,0.2725,0.2511,0.2276,0.208,0.2023
SE,Expenditure on tertiary education,1.1093,1.0644,1.0789,1.115,1.287
SE,Expenditure on transport,2.6384,2.6265,2.6865,2.7697,2.8037
SE,Expenditure on unemployment,1.291,1.2713,1.194,1.0607,1.3087
SE,Expenditure on waste management,0.1265,0.1256,0.1261,0.1163,0.127
SE,Expenditure on waste water management,0.1689,0.1905,0.2004,0.1915,0.208
SE,Expenditure on water supply,0.1404,0.1584,0.1682,0.1596,0.1618
SG,Expenditure,16.2822,15.9661,16.3221,15.8717,28.1987
SG,"Expenditure on agriculture, fishing, forestry, & hunting",0.0504,0.048,0.0432,0.0352,0.0417
SG,Expenditure on biodiversity & landscape protection,,0.0866,0.0902,0.0925,0.089
SG,Expenditure on broadcasting & publishing ,,0.0,0.0,0.0,0.0
SG,Expenditure on civil defense,,0.0,0.0,0.0,0.0
SG,Expenditure on communication,0.0,0.0383,0.0285,0.0257,0.0398
SG,Expenditure on community development,,0.0731,0.0767,0.0837,0.0906
SG,Expenditure on cultural services,,0.1824,0.1438,0.1513,0.1688
SG,Expenditure on defense,3.2974,3.0321,2.8627,2.8382,2.931
SG,Expenditure on economic affairs,2.6637,2.8169,3.6155,3.0589,4.5919
SG,"Expenditure on economic, commercial, & labour affairs",0.0,0.7837,0.5641,0.6746,1.9806
SG,Expenditure on education,2.8738,2.7564,2.6256,2.6156,3.1625
SG,Expenditure on education not definable by level,0.0,0.1434,0.1453,0.1762,0.6484
SG,Expenditure on environment protection,0.2336,0.3068,0.3149,0.2937,1.3883
SG,Expenditure on family & children,,0.3712,0.3775,0.4111,0.5033
SG,Expenditure on fire protection services,,0.1227,0.1288,0.1258,0.1374
SG,Expenditure on foreign military aid,,0.0,0.0,0.0,0.0
SG,Expenditure on fuel & energy,0.0,0.0006,0.0028,0.0007,0.001
SG,Expenditure on general public services,1.006,1.1133,1.2219,1.3323,1.6823
SG,Expenditure on health,2.229,2.1506,2.0595,2.2133,3.3563
SG,Expenditure on hospital services,1.4751,0.0,0.0,0.0,0.0
SG,Expenditure on housing,,0.0,0.0,0.0,0.0
SG,Expenditure on housing & community amenities,1.0107,1.1624,1.0297,0.9727,1.3449
SG,Expenditure on housing development,,0.7991,0.7064,0.5747,0.6313
SG,Expenditure on law courts,,0.0337,0.0337,0.0355,0.037
SG,"Expenditure on medical products, appliances, & equip",0.0,0.0,0.0,0.0,0.0
SG,Expenditure on military defense,,3.0321,2.8627,2.8208,2.8749
SG,"Expenditure on mining, manufacturing, & construction",0.0165,0.0168,0.0144,0.0199,0.1629
SG,Expenditure on old age,,0.0,0.0592,0.0,0.0
SG,Expenditure on outpatient services,0.0,0.0,0.0,0.0,0.0
SG,Expenditure on police services,,0.6386,0.696,0.6809,0.7638
SG,Expenditure on pollution abatement,,0.0,0.0,0.0,0.0
SG,Expenditure on post-secondary non-tertiary education,0.0,0.0,0.0,0.0,0.0
SG,Expenditure on pre-primary & primary education,1.6168,0.4582,0.4276,0.4153,0.4244
SG,Expenditure on prisons,,0.1406,0.13,0.1257,0.1329
SG,Expenditure on public health services,0.7539,1.4864,1.4563,1.5814,2.0289
SG,Expenditure on public order & safety,0.9903,1.1099,1.1698,1.1724,1.2264
SG,"Expenditure on recreation, culture, & religion",0.5321,0.5335,0.4932,0.4881,0.5343
SG,Expenditure on recreational & sporting services,,0.1331,0.1349,0.1276,0.134
SG,Expenditure on religious & community services,,0.2031,0.1988,0.191,0.1886
SG,Expenditure on secondary education,0.0,0.4582,0.4276,0.4153,0.4244
SG,Expenditure on sickness  & disability,,0.0083,0.0,0.0,0.0
SG,Expenditure on social protection,1.4454,0.9841,0.9293,0.8865,7.9808
SG,Expenditure on street lighting,,0.0,0.0,0.0,0.0
SG,Expenditure on subsidiary services to education,0.0,0.0,0.0,0.0,0.0
SG,Expenditure on survivors,,0.0,0.0,0.0,0.0
SG,Expenditure on tertiary education,1.1589,1.4861,1.4333,1.4118,1.4571
SG,Expenditure on transport,1.5168,1.564,2.6287,2.0072,1.9162
SG,Expenditure on unemployment,,0.0,0.0,0.0,0.0
SG,Expenditure on waste management,,0.0,0.0,0.0,0.0
SG,Expenditure on waste water management,,0.0,0.0,0.0,0.0
SG,Expenditure on water supply,,0.2588,0.2153,0.2848,0.2362
SI,Expenditure,46.1628,44.07,43.504,43.3327,51.3219
SI,"Expenditure on agriculture, fishing, forestry, & hunting",0.5187,0.4755,0.4943,0.546,0.5798
SI,Expenditure on biodiversity & landscape protection,0.06,0.0644,0.082,0.0438,0.0495
SI,Expenditure on broadcasting & publishing ,0.3168,0.3064,0.2889,0.2934,0.2918
SI,Expenditure on civil defense,0.0679,0.0556,0.0631,0.0641,0.0832
SI,Expenditure on communication,0.0212,0.027,0.0293,0.0203,0.0267
SI,Expenditure on community development,0.0345,0.0363,0.0342,0.026,0.032
SI,Expenditure on cultural services,0.6548,0.6481,0.6495,0.6405,0.6659
SI,Expenditure on defense,0.9348,0.8935,0.9683,0.9681,1.0376
SI,Expenditure on economic affairs,4.6567,4.3646,4.7353,4.5965,8.0979
SI,"Expenditure on economic, commercial, & labour affairs",1.2203,0.8486,0.8054,0.6618,3.6981
SI,Expenditure on education,5.539,5.4357,5.3792,5.4632,5.7584
SI,Expenditure on education not definable by level,0.0789,0.0888,0.0951,0.1002,0.0994
SI,Expenditure on environment protection,0.5632,0.452,0.5407,0.5688,0.6367
SI,Expenditure on family & children,1.9155,1.8532,1.7926,1.8399,1.9949
SI,Expenditure on fire protection services,0.1373,0.156,0.1343,0.1379,0.1569
SI,Expenditure on foreign military aid,0.0578,0.0536,0.0558,0.0539,0.0532
SI,Expenditure on fuel & energy,0.3308,0.2479,0.2888,0.1907,0.2348
SI,Expenditure on general public services,6.6031,5.8589,5.3639,5.222,5.3853
SI,Expenditure on health,6.6995,6.5601,6.5606,6.6676,7.9207
SI,Expenditure on hospital services,3.1263,3.0494,3.0392,3.0409,3.853
SI,Expenditure on housing,0.0224,0.0237,0.0237,0.0254,0.0286
SI,Expenditure on housing & community amenities,0.3995,0.4836,0.4482,0.4163,0.5822
SI,Expenditure on housing development,0.0665,0.1132,0.114,0.1318,0.2955
SI,Expenditure on law courts,0.4918,0.4608,0.4526,0.455,0.4843
SI,"Expenditure on medical products, appliances, & equip",0.9698,0.9495,0.9357,0.9249,1.0209
SI,Expenditure on military defense,0.7139,0.6777,0.7544,0.7734,0.8217
SI,"Expenditure on mining, manufacturing, & construction",0.0193,0.0086,0.0,0.0,0.0
SI,Expenditure on old age,10.4907,10.0369,9.93,9.8428,11.0047
SI,Expenditure on outpatient services,1.8742,1.8773,1.8809,1.9808,2.2297
SI,Expenditure on police services,0.8909,0.7876,0.7514,0.8064,0.895
SI,Expenditure on pollution abatement,0.0579,0.0707,0.1074,0.1388,0.2045
SI,Expenditure on post-secondary non-tertiary education,0.0,0.0,0.0,0.0,0.0
SI,Expenditure on pre-primary & primary education,2.0672,2.0109,2.0289,2.0625,2.1537
SI,Expenditure on prisons,0.0785,0.0852,0.0842,0.0946,0.1018
SI,Expenditure on public health services,0.3648,0.34,0.3387,0.3385,0.4332
SI,Expenditure on public order & safety,1.7014,1.6042,1.5307,1.6029,1.7533
SI,"Expenditure on recreation, culture, & religion",1.4303,1.3831,1.3939,1.3677,1.4484
SI,Expenditure on recreational & sporting services,0.2725,0.2775,0.3178,0.2777,0.294
SI,Expenditure on religious & community services,0.0944,0.0711,0.0771,0.0854,0.0972
SI,Expenditure on secondary education,2.0374,1.9853,1.9364,1.9275,2.0006
SI,Expenditure on sickness  & disability,2.2479,2.2148,2.0767,2.0079,2.4013
SI,Expenditure on social protection,17.6354,17.0343,16.5832,16.4595,18.7012
SI,Expenditure on street lighting,0.0874,0.0841,0.0781,0.0712,0.0792
SI,Expenditure on subsidiary services to education,0.2783,0.2658,0.2471,0.2391,0.2215
SI,Expenditure on survivors,1.44,1.374,1.2694,1.225,1.3765
SI,Expenditure on tertiary education,0.9827,0.9743,0.9536,1.0282,1.1654
SI,Expenditure on transport,1.9338,2.1929,2.4977,2.5373,2.6926
SI,Expenditure on unemployment,0.5507,0.496,0.4391,0.4193,0.6109
SI,Expenditure on waste management,0.1023,0.0325,0.0414,0.0453,0.0423
SI,Expenditure on waste water management,0.2054,0.1859,0.2114,0.2358,0.2371
SI,Expenditure on water supply,0.1823,0.2219,0.1943,0.1586,0.1354
SK,Expenditure,42.6579,39.5797,39.8572,40.7247,45.8126
SK,"Expenditure on agriculture, fishing, forestry, & hunting",0.2567,0.2198,0.2149,0.2528,0.2982
SK,Expenditure on biodiversity & landscape protection,0.0484,0.0375,0.0455,0.0597,0.0692
SK,Expenditure on broadcasting & publishing ,0.1738,0.1735,0.1855,0.2348,0.2186
SK,Expenditure on civil defense,0.003,0.0023,0.0014,0.0022,0.004
SK,Expenditure on communication,0.029,0.0339,0.0455,0.0462,0.0424
